0894,51
0354,13
0963,73
0443,33
0081,73
0844,54
0901,20
0458,17
0371,28
0063,84
0378,46
0164,50
0512,33
0662,47
0302,39
0272,28
0250,71
0875,26
0600,25
0889,23
0552,32
0883,58
0797,58
0101,81
0484,11
0421,58
0435,44
0424,46
0234,25
0943,36
0605,62
0024,26
0567,54
0361,58
0678,52
0720,57
0470,54
0550,40
0023,50
0475,16
0146,93
0385,31
0339,24
0318,39
0213,49
0900,48
0417,85
0906,50
0298,58
0520,31
0800,95
0650,43
0863,44
0556,69
0268,47
0397,40
0335,41
0709,42
0412,47
0122,53
0107,64
0290,38
0493,24
0342,66
0299,37
0233,47
0513,61
0517,37
0860,48
0990,79
0147,43
0725,21
0859,61
0350,43
0968,52
0896,26
0731,15
0973,67
0539,27
0289,69
0108,40
0971,56
0191,43
0481,23
0293,43
0529,36
0781,19
0357,26
0433,54
0545,54
0183,53
0576,58
0468,33
0464,69
0186,55
0034,43
0431,39
0937,33
0755,36
0126,60
0127,38
0736,20
0000,53
0114,59
0143,42
0402,47
0949,46
0761,27
0849,54
0813,55
0444,37
0238,44
0835,61
0487,34
0276,68
0030,30
0535,82
0239,62
0984,35
0032,32
0834,59
0790,61
0501,38
0328,27
0603,36
0393,77
0524,28
0296,76
0269,20
0196,44
0674,63
0413,25
0658,67
0079,25
0194,44
0098,68
0679,62
0380,59
0711,14
0841,21
0075,35
0977,22
0936,49
0760,17
0652,29
0100,68
0867,43
0779,43
0628,39
0664,32
0338,27
0050,37
0749,16
0049,29
0367,47
0037,61
0601,50
0054,34
0566,66
0447,50
0767,31
0209,49
0230,42
0992,48
0093,31
0732,49
0698,44
0014,13
0956,39
0965,53
0685,61
0579,73
0483,45
0765,32
0047,33
0677,52
0635,39
0496,39
0170,52
0349,32
0683,41
0580,44
0798,41
0836,46
0192,65
0083,44
0124,81
0188,15
0636,67
0369,39
0053,37
0405,89
0530,27
0590,63
0763,55
0502,52
0938,46
0735,28
0211,38
0577,25
0411,49
0988,37
0931,25
0033,25
0591,51
0106,56
0058,57
0255,72
0103,55
0585,21
0604,37
0776,32
0902,41
0159,32
0451,41
0661,41
0854,49
0038,46
0497,63
0578,36
0827,36
0828,63
0111,31
0463,72
0622,45
0300,43
0691,40
0415,57
0839,61
0773,26
0330,48
0570,62
0280,41
0381,28
0796,52
0983,57
0409,59
0182,48
0932,60
0099,60
0787,38
0383,43
0226,19
0528,81
0972,78
0029,40
0206,57
0039,74
0751,33
0630,50
0514,59
0891,64
0457,54
0505,53
0706,56
0888,42
0612,72
0454,23
0897,43
0851,63
0810,28
0899,35
0692,54
0462,59
0534,22
0113,59
0541,46
0244,71
0748,63
0082,42
0327,10
0128,48
0312,62
0921,37
0793,61
0572,47
0073,49
0246,27
0331,26
0019,65
0040,53
0210,50
0975,31
0086,70
0581,45
0708,38
0976,39
0823,22
0759,38
0045,37
0485,72
0993,75
0422,47
0190,32
0137,67
0826,48
0009,31
0597,23
0743,64
0784,37
0249,35
0699,50
0011,72
0426,44
0251,34
0248,21
0995,50
0448,33
0056,16
0418,36
0329,49
0429,53
0198,33
0666,25
0848,36
0254,27
0573,55
0588,63
0237,80
0375,48
0560,62
0861,54
0021,79
0062,59
0044,16
0944,30
0833,24
0858,18
0425,33
0801,52
0999,34
0185,66
0343,62
0593,43
0626,53
0845,52
0726,18
0199,56
0222,15
0061,35
0756,27
0377,57
0074,23
0536,31
0018,32
0408,57
0286,40
0217,73
0881,50
0909,43
0321,64
0870,30
0733,33
0667,39
0263,20
0970,47
0819,33
0817,25
0337,26
0482,47
0445,46
0162,58
0878,60
0247,20
0151,45
0724,46
0516,61
0868,29
0569,20
0511,66
0764,70
0020,69
0228,45
0304,45
0728,18
0789,25
0762,59
0132,46
0782,56
0506,20
0525,42
0742,34
0640,41
0256,59
0051,36
0821,29
0753,60
0490,51
0599,28
0068,67
0542,18
0010,30
0203,45
0353,40
0543,57
0379,46
0620,67
0557,29
0690,43
0515,66
0220,26
0873,65
0167,39
0388,49
0410,26
0852,65
0508,26
0563,73
0533,52
0225,20
0786,72
0130,42
0478,66
0315,28
0989,36
0310,68
0274,36
0783,68
0436,29
0216,57
0323,75
0486,67
0555,71
0265,20
0739,61
0853,56
0882,93
0918,69
0307,33
0914,22
0865,25
0602,50
0314,65
0668,31
0281,60
0172,26
0710,24
0474,59
0717,61
0657,43
0910,53
0007,46
0202,45
0138,46
0144,47
0320,34
0279,63
0807,31
0929,36
0876,48
0301,54
0398,25
0978,36
0134,49
0935,17
0450,32
0089,68
0057,58
0838,43
0669,30
0171,43
0930,46
0131,30
0994,32
0363,70
0885,84
0816,55
0438,28
0624,25
0959,40
0642,37
0067,35
0884,54
0926,56
0469,25
0595,38
0088,80
0184,31
0031,26
0499,77
0675,51
0105,31
0173,61
0096,30
0423,64
0434,44
0358,23
0287,86
0898,14
0907,30
0102,45
0538,48
0890,35
0459,34
0048,29
0809,52
0964,41
0242,32
0768,22
0633,67
0178,26
0703,50
0305,71
0721,43
0195,29
0324,42
0403,7
0922,107
0060,38
0913,12
0608,39
0672,60
0806,21
0476,61
0522,26
0723,50
0582,47
0987,66
0660,78
0962,50
0066,26
0259,73
0617,36
0639,49
0345,35
0197,45
0651,35
0811,62
0215,32
0886,27
0649,16
0149,44
0285,53
0606,65
0610,38
0558,53
0449,49
0532,45
0825,39
0472,39
0278,38
0553,26
0616,82
0325,32
0777,53
0109,53
0336,70
0795,42
0730,28
0227,17
0116,64
0260,24
0953,47
0631,58
0404,61
0001,25
0346,58
0688,31
0680,56
0924,57
0042,25
0877,27
0294,46
0078,39
0362,116
0309,43
0802,37
0026,26
0085,56
0986,37
0121,49
0015,38
0395,27
0142,72
0559,35
0952,54
0840,46
0686,41
0592,23
0847,44
0653,55
0455,30
0697,41
0175,20
0348,46
0243,17
0866,38
0665,51
0012,55
0695,43
0221,70
0575,49
0872,31
0204,69
0791,77
0419,58
0645,43
0752,39
0607,45
0177,56
0644,48
0829,47
0928,56
0670,39
0110,34
0778,42
0571,54
0920,45
0611,36
0618,39
0119,12
0587,65
0466,30
0911,50
0245,28
0908,11
0261,23
0548,57
0794,45
0518,63
0500,72
0947,45
0266,42
0676,39
0704,62
0207,72
0948,35
0145,47
0017,50
0427,42
0614,33
0925,56
0072,19
0638,47
0647,36
0360,52
0359,40
0156,16
0084,52
0632,34
0129,52
0161,14
0135,50
0235,38
0857,43
0771,25
0065,96
0027,74
0141,46
0440,23
0745,33
0231,30
0495,41
0561,50
0036,58
0659,52
0055,13
0895,42
0370,62
0364,52
0879,42
0837,29
0843,39
0671,59
0025,63
0939,30
0043,29
0979,56
0456,22
0157,47
0406,82
0646,52
0232,37
0166,75
0715,52
0165,32
0140,38
0746,48
0694,28
0223,48
0295,45
0997,45
0480,20
0940,52
0917,44
0747,50
0252,44
0273,38
0155,10
0613,35
0465,22
0967,16
0382,62
0498,47
0292,35
0253,42
0856,45
0744,37
0712,31
0189,52
0052,21
0094,52
0549,39
0693,42
0716,40
0430,65
0713,43
0991,76
0586,34
0934,21
0452,78
0663,47
0788,34
0112,26
0927,30
0174,38
0523,26
0002,45
0740,24
0322,87
0087,87
0750,34
0507,26
0981,56
0734,33
0792,41
0598,69
0961,49
